,tweet_id,retweet_count,favorite_count
1607,684200372118904832,931,1938
1608,684195085588783105,451,1723
1609,684188786104872960,1034,3142
1610,684177701129875456,585,1829
1611,684147889187209216,1351,2674
1612,684122891630342144,419,1826
1613,684097758874210310,1276,3713
1614,683857920510050305,1003,3446
1615,683852578183077888,314,1756
1616,683849932751646720,845,2364
1617,683834909291606017,1009,2361
1618,683828599284170753,962,2539
1619,683773439333797890,1207,3000
1620,683742671509258241,2969,5856
1621,683515932363329536,2587,6690
1622,683498322573824003,867,2867
1623,683481228088049664,893,2403
1624,683462770029932544,611,2192
1625,683449695444799489,1439,3514
1626,683391852557561860,2150,6890
1627,683357973142474752,813,2619
1628,683142553609318400,926,2592
1629,683111407806746624,812,3075
1630,683098815881154561,584,1961
1631,683078886620553216,514,1813
1632,683030066213818368,661,1953
1633,682962037429899265,14686,33130
1634,682808988178739200,153,1589
1635,682788441537560576,1009,2240
1636,682750546109968385,391,1367
1637,682697186228989953,329,1185
1638,682662431982772225,975,2751
1639,682638830361513985,532,1865
1640,682429480204398592,1028,3104
1641,682406705142087680,1570,6809
1642,682393905736888321,585,2024
1643,682389078323662849,420,1502
1644,682303737705140231,877,2771
1645,682259524040966145,1066,3710
1646,682242692827447297,1027,2906
1647,682088079302213632,8756,16448
1648,682059653698686977,1515,4460
1649,682047327939461121,839,2884
1650,682032003584274432,1771,5948
1651,682003177596559360,1349,2801
1652,681981167097122816,908,2547
1653,681891461017812993,739,2218
1654,681694085539872773,3638,11564
1655,681679526984871937,396,1597
1656,681654059175129088,811,2371
1657,681610798867845120,415,1697
1658,681579835668455424,1165,3187
1659,681523177663676416,5129,12927
1660,681340665377193984,246,1483
1661,681339448655802368,3657,8412
1662,681320187870711809,664,2362
1663,681302363064414209,1601,3527
1664,681297372102656000,844,2910
1665,681281657291280384,986,2909
1666,681261549936340994,234,1299
1667,681242418453299201,466,1327
1668,681231109724700672,432,2193
1669,681193455364796417,1317,3339
1670,680970795137544192,578,2176
1671,680959110691590145,1794,4144
1672,680940246314430465,923,2861
1673,680934982542561280,389,1875
1674,680913438424612864,557,2168
1675,680889648562991104,317,1572
1676,680836378243002368,1169,3126
1677,680805554198020098,599,1922
1678,680801747103793152,736,2145
1679,680798457301471234,931,2554
1680,680609293079592961,621,2362
1681,680583894916304897,1179,3240
1682,680497766108381184,1710,3805
1683,680494726643068929,431,1542
1684,680473011644985345,659,2307
1685,680440374763077632,431,1297
1686,680221482581123072,256,1325
1687,680206703334408192,1023,2532
1688,680191257256136705,437,1940
1689,680176173301628928,1373,3480
1690,680161097740095489,656,2097
1691,680145970311643136,1537,3244
1692,680130881361686529,843,2070
1693,680115823365742593,812,2455
1694,680100725817409536,1232,3243
1695,680085611152338944,8038,11542
1696,680070545539371008,766,2341
1697,679877062409191424,570,1746
1698,679872969355714560,589,1971
1699,679862121895714818,545,2194
1700,679854723806179328,1086,2562
1701,679844490799091713,678,2142
1702,679828447187857408,12395,32510
1703,679777920601223168,981,2803
1704,679736210798047232,709,1874
1705,679729593985699840,736,1955
1706,679722016581222400,421,1506
1707,679530280114372609,1856,4285
1708,679527802031484928,644,2370
1709,679511351870550016,1126,3001
1710,679503373272485890,1318,2850
1711,679475951516934144,570,1879
1712,679462823135686656,16783,28864
1713,679405845277462528,1054,2116
1714,679158373988876288,7147,19065
1715,679148763231985668,909,2499
1716,679132435750195208,1020,2636
1717,679111216690831360,2276,5308
1718,679062614270468097,7104,15212
1719,679047485189439488,584,2025
1720,679001094530465792,1077,2549
1721,678991772295516161,1000,2024
1722,678969228704284672,406,1470
1723,678800283649069056,807,2305
1724,678798276842360832,1013,3114
1725,678774928607469569,808,2521
1726,678767140346941444,1209,3166
1727,678764513869611008,412,1457
1728,678755239630127104,2894,6391
1729,678740035362037760,1470,3336
1730,678708137298427904,2158,5016
1731,678675843183484930,1294,2548
1732,678643457146150913,357,1832
1733,678446151570427904,1352,3592
1734,678424312106393600,2239,4902
1735,678410210315247616,1593,3754
1736,678399652199309312,28222,72110
1737,678396796259975168,371,1426
1738,678389028614488064,373,1675
1739,678380236862578688,812,2190
1740,678341075375947776,470,1546
1741,678334497360859136,222,1159
1742,678278586130948096,5431,10228
1743,678255464182861824,324,1425
1744,678023323247357953,338,1708
1745,678021115718029313,5543,12108
1746,677961670166224897,1501,3089
1747,677918531514703872,355,1190
1748,677895101218201600,1811,4303
1749,677716515794329600,858,2730
1750,677700003327029250,1270,3052
1751,677698403548192770,283,1093
1752,677687604918272002,738,2218
1753,677673981332312066,1327,2979
1754,677662372920729601,833,1742
1755,677644091929329666,718,1670
1756,677573743309385728,588,1900
1757,677565715327688705,406,1162
1758,677557565589463040,999,2180
1759,677547928504967168,3248,6193
1760,677530072887205888,199,943
1761,677335745548390400,1529,2696
1762,677334615166730240,248,1199
1763,677331501395156992,204,968
1764,677328882937298944,1322,3269
1765,677314812125323265,465,1467
1766,677301033169788928,351,1090
1767,677269281705472000,631,1762
1768,677228873407442944,1437,3153
1769,677187300187611136,799,2438
1770,676975532580409345,938,2477
1771,676957860086095872,716,1984
1772,676949632774234114,346,1156
1773,676948236477857792,763,1922
1774,676946864479084545,324,1542
1775,676942428000112642,661,1838
1776,676936541936185344,4375,11370
1777,676916996760600576,1594,2647
1778,676897532954456065,635,1999
1779,676864501615042560,617,1847
1780,676821958043033607,13574,20286
1781,676819651066732545,593,1622
1782,676811746707918848,373,1282
1783,676776431406465024,1782,4443
1784,676617503762681856,847,2569
1785,676613908052996102,172,960
1786,676606785097199616,384,1684
1787,676603393314578432,334,1016
1788,676593408224403456,1857,4046
1789,676590572941893632,108,815
1790,676588346097852417,686,2037
1791,676582956622721024,250,1048
1792,676575501977128964,977,2282
1793,676533798876651520,485,1669
1794,676496375194980353,462,1341
1795,676470639084101634,4121,10374
1796,676440007570247681,582,1537
1797,676430933382295552,300,1234
1798,676263575653122048,478,1848
1799,676237365392908289,246,1061
1800,676219687039057920,27358,69389
1801,676215927814406144,513,1532
1802,676191832485810177,904,2005
1803,676146341966438401,579,1722
1804,676121918416756736,1014,1922
1805,676101918813499392,1041,2541
1806,676098748976615425,1230,2626
1807,676089483918516224,384,1154
1808,675898130735476737,499,1411
1809,675891555769696257,754,1887
1810,675888385639251968,827,2079
1811,675878199931371520,1226,3695
1812,675870721063669760,493,1434
1813,675853064436391936,1124,2379
1814,675849018447167488,123,842
1815,675845657354215424,767,2005
1816,675822767435051008,470,1357
1817,675820929667219457,204,936
1818,675798442703122432,3017,9137
1819,675781562965868544,415,1425
1820,675740360753160193,294,1035
1821,675710890956750848,711,1643
1822,675707330206547968,591,1753
1823,675706639471788032,84,569
1824,675534494439489536,356,1628
1825,675531475945709568,326,1040
1826,675522403582218240,248,914
1827,675517828909424640,403,1120
1828,675501075957489664,5146,15208
1829,675497103322386432,1117,2759
1830,675489971617296384,526,1123
1831,675483430902214656,839,1619
1832,675432746517426176,497,1335
1833,675372240448454658,449,1495
1834,675362609739206656,190,922
1835,675354435921575936,14716,29061
1836,675349384339542016,1977,3459
1837,675334060156301312,1118,2434
1838,675166823650848770,1360,3105
1839,675153376133427200,2233,5484
1840,675149409102012420,1482,3286
1841,675147105808306176,196,826
1842,675146535592706048,251,1039
1843,675145476954566656,772,1875
1844,675135153782571009,406,1140
1845,675113801096802304,680,1698
1846,675111688094527488,210,851
1847,675109292475830276,989,2466
1848,675047298674663426,271,912
1849,675015141583413248,1021,2366
1850,675006312288268288,198,855
1851,675003128568291329,402,1360
1852,674999807681908736,943,1944
1853,674805413498527744,310,737
1854,674800520222154752,741,2640
1855,674793399141146624,942,2171
1856,674790488185167872,216,968
1857,674788554665512960,181,707
1858,674781762103414784,1025,1757
1859,674774481756377088,402,962
1860,674767892831932416,683,1592
1861,674764817387900928,200,687
1862,674754018082705410,380,1201
1863,674752233200820224,394,1279
1864,674743008475090944,459,1236
1865,674742531037511680,43,421
1866,674739953134403584,323,951
1867,674737130913071104,80,566
1868,674690135443775488,407,1008
1869,674670581682434048,559,1418
1870,674664755118911488,202,795
1871,674646392044941312,425,1235
1872,674644256330530816,237,905
1873,674638615994089473,503,1484
1874,674632714662858753,493,1320
1875,674606911342424069,85,825
1876,674468880899788800,1761,5474
1877,674447403907457024,312,933
1878,674436901579923456,340,965
1879,674422304705744896,460,1256
1880,674416750885273600,113,592
1881,674410619106390016,393,1045
1882,674394782723014656,485,1310
1883,674372068062928900,277,746
1884,674330906434379776,64,488
1885,674318007229923329,446,1224
1886,674307341513269249,5961,9942
1887,674291837063053312,5082,12901
1888,674271431610523648,638,1365
1889,674269164442398721,201,806
1890,674265582246694913,723,1434
1891,674262580978937856,376,1147
1892,674255168825880576,461,1273
1893,674082852460433408,143,657
1894,674075285688614912,244,863
1895,674063288070742018,1887,5594
1896,674053186244734976,1112,2889
1897,674051556661161984,426,1268
1898,674045139690631169,557,1244
1899,674042553264685056,109,625
1900,674038233588723717,364,952
1901,674036086168010753,180,747
1902,674024893172875264,1067,1554
1903,674019345211760640,261,993
1904,674014384960745472,552,1361
1905,674008982932058114,296,1066
1906,673956914389192708,826,1712
1907,673919437611909120,323,1038
1908,673906403526995968,1416,2788
1909,673887867907739649,218,822
1910,673716320723169284,663,2715
1911,673715861853720576,1787,3098
1912,673711475735838725,260,922
1913,673709992831262724,231,736
1914,673708611235921920,251,936
1915,673707060090052608,341,970
1916,673705679337693185,353,1101
1917,673700254269775872,493,1258
1918,673697980713705472,1678,3432
1919,673689733134946305,560,1507
1920,673688752737402881,432,1102
1921,673686845050527744,369,1254
1922,673680198160809984,406,1202
1923,673662677122719744,321,1104
1924,673656262056419329,195,631
1925,673636718965334016,306,970
1926,673612854080196609,622,1396
1927,673583129559498752,311,1046
1928,673580926094458881,235,721
1929,673576835670777856,484,1209
1930,673363615379013632,266,912
1931,673359818736984064,587,1264
1932,673355879178194945,488,1304
1933,673352124999274496,471,1467
1934,673350198937153538,182,667
1935,673345638550134785,1086,2187
1936,673343217010679808,233,841
1937,673342308415348736,489,1110
1938,673320132811366400,6776,11739
1939,673317986296586240,215,762
1940,673295268553605120,2710,6592
1941,673270968295534593,309,933
1942,673240798075449344,610,1247
1943,673213039743795200,717,1923
1944,673148804208660480,541,1456
1945,672997845381865473,623,1716
1946,672995267319328768,248,826
1947,672988786805112832,253,857
1948,672984142909456390,467,1092
1949,672980819271634944,881,1600
1950,672975131468300288,768,1461
1951,672970152493887488,299,814
1952,672968025906282496,460,1149
1953,672964561327235073,550,1236
1954,672902681409806336,421,1192
1955,672898206762672129,357,773
1956,672884426393653248,720,1339
1957,672877615439593473,296,889
1958,672834301050937345,496,1134
1959,672828477930868736,414,1090
1960,672640509974827008,269,853
1961,672622327801233409,415,1130
1962,672614745925664768,507,1068
1963,672609152938721280,334,948
1964,672604026190569472,331,945
1965,672594978741354496,523,1147
1966,672591762242805761,281,824
1967,672591271085670400,155,630
1968,672538107540070400,312,886
1969,672523490734551040,145,543
1970,672488522314567680,369,973
1971,672482722825261057,514,972
1972,672481316919734272,110,628
1973,672475084225949696,602,1265
1974,672466075045466113,440,1168
1975,672272411274932228,2896,5622
1976,672267570918129665,530,1285
1977,672264251789176834,283,995
1978,672256522047614977,1313,2458
1979,672254177670729728,641,1249
1980,672248013293752320,515,1496
1981,672245253877968896,128,595
1982,672239279297454080,272,799
1983,672231046314901505,873,1591
1984,672222792075620352,173,690
1985,672205392827572224,992,1934
1986,672169685991993344,317,895
1987,672160042234327040,301,750
1988,672139350159835138,588,1511
1989,672125275208069120,974,2081
1990,672095186491711488,325,858
1991,672082170312290304,318,822
1992,672068090318987265,437,1118
1993,671896809300709376,3646,7455
1994,671891728106971137,476,1152
1995,671882082306625538,1193,3033
1996,671879137494245376,564,1225
1997,671874878652489728,474,1083
1998,671866342182637568,412,977
1999,671855973984772097,366,781
2000,671789708968640512,2965,6189
2001,671768281401958400,424,1031
2002,671763349865160704,764,1467
2003,671744970634719232,651,1182
2004,671743150407421952,199,661
2005,671735591348891648,647,1263
2006,671729906628341761,3751,7344
2007,671561002136281088,6231,11151
2008,671550332464455680,182,800
2009,671547767500775424,491,1193
2010,671544874165002241,883,1709
2011,671542985629241344,479,947
2012,671538301157904385,333,828
2013,671536543010570240,341,1015
2014,671533943490011136,490,887
2015,671528761649688577,214,722
2016,671520732782923777,444,1198
2017,671518598289059840,247,822
2018,671511350426865664,600,1394
2019,671504605491109889,3089,6105
2020,671497587707535361,382,804
2021,671488513339211776,408,866
2022,671486386088865792,171,501
2023,671485057807351808,194,660
2024,671390180817915904,646,1260
2025,671362598324076544,254,961
2026,671357843010908160,132,344
2027,671355857343524864,102,411
2028,671347597085433856,363,814
2029,671186162933985280,176,624
2030,671182547775299584,279,958
2031,671166507850801152,299,764
2032,671163268581498880,955,1428
2033,671159727754231808,67,313
2034,671154572044468225,185,612
2035,671151324042559489,127,573
2036,671147085991960577,192,568
2037,671141549288370177,569,1003
2038,671138694582165504,338,803
2039,671134062904504320,159,640
2040,671122204919246848,2161,3023
2041,671115716440031232,663,1193
2042,671109016219725825,372,983
2043,670995969505435648,240,948
2044,670842764863651840,7475,21526
2045,670840546554966016,165,512
2046,670838202509447168,591,963
2047,670833812859932673,109,374
2048,670832455012716544,181,628
2049,670826280409919488,3460,4777
2050,670823764196741120,158,659
2051,670822709593571328,82,537
2052,670815497391357952,1301,2723
2053,670811965569282048,229,961
2054,670807719151067136,423,1037
2055,670804601705242624,809,1698
2056,670803562457407488,75,298
2057,670797304698376195,202,647
2058,670792680469889025,235,721
2059,670789397210615808,210,569
2060,670786190031921152,166,517
2061,670783437142401025,327,711
2062,670782429121134593,646,1322
2063,670780561024270336,248,688
2064,670778058496974848,62,292
2065,670764103623966721,367,941
2066,670755717859713024,87,388
2067,670733412878163972,446,830
2068,670727704916926465,311,723
2069,670717338665226240,410,1030
2070,670704688707301377,315,678
2071,670691627984359425,207,508
2072,670679630144274432,236,648
2073,670676092097810432,35,211
2074,670668383499735048,4259,9259
2075,670474236058800128,628,1320
2076,670468609693655041,77,308
2077,670465786746662913,460,845
2078,670452855871037440,174,479
2079,670449342516494336,564,1058
2080,670444955656130560,1726,5932
2081,670442337873600512,174,570
2082,670435821946826752,429,919
2083,670434127938719744,556,1242
2084,670433248821026816,100,290
2085,670428280563085312,513,1196
2086,670427002554466305,141,452
2087,670421925039075328,543,1114
2088,670420569653809152,264,531
2089,670417414769758208,280,492
2090,670411370698022913,755,1757
2091,670408998013820928,184,477
2092,670403879788544000,127,369
2093,670385711116361728,169,483
2094,670374371102445568,234,658
2095,670361874861563904,54,284
2096,670338931251150849,96,367
2097,670319130621435904,1058,3389
2098,670303360680108032,107,377
2099,670290420111441920,247,615
2100,670093938074779648,275,892
2101,670086499208155136,215,604
2102,670079681849372674,1051,1922
2103,670073503555706880,675,1363
